symbol,exchange,interval,datetime,open,high,low,close,volume,turnover,transaction,open_interest
2330,twse,d,2019-08-16 00:00:00,249.5,252.0,248.0,250.0,25696715,0.099,8994,0
2330,twse,d,2019-08-15 00:00:00,247.0,248.5,246.0,248.0,28277412,0.109,10852,0
2330,twse,d,2019-08-14 00:00:00,252.5,254.0,249.5,249.5,36336703,0.1401,13609,0
2330,twse,d,2019-08-13 00:00:00,249.0,249.5,246.5,246.5,25045107,0.0965,11377,0
2330,twse,d,2019-08-12 00:00:00,254.5,254.5,251.0,251.0,24732603,0.0953,8415,0
2330,twse,d,2019-08-08 00:00:00,248.0,254.0,248.0,253.5,30140266,0.1162,11228,0
2330,twse,d,2019-08-07 00:00:00,250.0,250.5,246.5,248.0,29435460,0.1135,11208,0
2330,twse,d,2019-08-06 00:00:00,240.0,250.0,240.0,248.5,58916879,0.2272,22358,0
2330,twse,d,2019-08-05 00:00:00,251.0,252.0,245.5,246.5,52835721,0.2037,20136,0
2330,twse,d,2019-08-02 00:00:00,252.0,253.5,250.5,251.5,54165644,0.2088,18096,0
2330,twse,d,2019-08-01 00:00:00,257.5,257.5,255.5,256.5,30107526,0.1161,11372,0
2330,twse,d,2019-07-31 00:00:00,260.0,260.0,257.0,259.5,36365601,0.1402,10468,0
2330,twse,d,2019-07-30 00:00:00,262.5,263.0,260.0,260.0,22895612,0.0882,7191,0
2330,twse,d,2019-07-29 00:00:00,260.0,262.0,259.5,261.0,18473320,0.0712,6681,0
2330,twse,d,2019-07-26 00:00:00,261.0,262.5,261.0,261.0,20768071,0.08,8850,0
2330,twse,d,2019-07-25 00:00:00,264.0,265.0,261.5,265.0,30698545,0.1183,10643,0
2330,twse,d,2019-07-24 00:00:00,266.5,266.5,263.0,265.0,24511039,0.0945,10617,0
2330,twse,d,2019-07-23 00:00:00,265.5,266.5,262.5,264.0,29273223,0.1128,12791,0
2330,twse,d,2019-07-22 00:00:00,263.0,264.0,262.0,264.0,31863639,0.1228,13424,0
2330,twse,d,2019-07-19 00:00:00,259.5,261.0,259.0,259.0,59879798,0.2309,21827,0
2330,twse,d,2019-07-18 00:00:00,252.0,254.5,251.5,254.0,20908575,0.0806,8245,0
2330,twse,d,2019-07-17 00:00:00,254.0,254.0,251.0,252.0,34346648,0.1324,11106,0
2330,twse,d,2019-07-16 00:00:00,254.0,256.5,253.5,256.0,26141249,0.1008,8994,0
2330,twse,d,2019-07-15 00:00:00,251.0,254.5,249.5,254.5,34264300,0.1321,12174,0
2330,twse,d,2019-07-12 00:00:00,252.0,252.0,249.5,250.5,23868432,0.092,8363,0
2330,twse,d,2019-07-11 00:00:00,250.0,250.0,247.5,250.0,31296289,0.1206,14360,0
2330,twse,d,2019-07-10 00:00:00,243.0,247.0,243.0,247.0,23812131,0.0918,12366,0
2330,twse,d,2019-07-09 00:00:00,241.5,243.0,240.5,242.0,16538987,0.0637,6486,0
2330,twse,d,2019-07-08 00:00:00,240.0,244.5,240.0,242.5,29190909,0.1125,10552,0
2330,twse,d,2019-07-05 00:00:00,244.5,245.0,241.5,243.0,27317074,0.1053,9013,0
2330,twse,d,2019-07-04 00:00:00,244.5,245.0,242.5,244.0,18691240,0.072,8565,0
2330,twse,d,2019-07-03 00:00:00,244.0,245.0,242.0,242.5,29549774,0.1139,16033,0
2330,twse,d,2019-07-02 00:00:00,249.5,250.0,247.5,249.0,26832202,0.1034,12531,0
2330,twse,d,2019-07-01 00:00:00,245.5,250.0,245.0,248.5,66370875,0.2559,29551,0
2330,twse,d,2019-06-28 00:00:00,241.5,241.5,238.0,239.0,28085212,0.1083,8987,0
2330,twse,d,2019-06-27 00:00:00,236.0,241.5,236.0,240.5,42007834,0.162,14983,0
2330,twse,d,2019-06-26 00:00:00,235.0,236.5,234.0,234.5,28770041,0.1109,13535,0
2330,twse,d,2019-06-25 00:00:00,241.0,241.5,237.0,238.5,29735283,0.1146,11130,0
2330,twse,d,2019-06-24 00:00:00,241.0,242.0,240.0,241.0,43460507,0.1676,17780,0
2330,twse,d,2019-06-21 00:00:00,248.0,248.5,246.0,248.5,62136304,0.2396,19049,0
2330,twse,d,2019-06-20 00:00:00,242.0,245.5,241.0,245.0,39717291,0.1531,13879,0
2330,twse,d,2019-06-19 00:00:00,242.5,244.0,240.5,244.0,50234372,0.1937,20528,0
2330,twse,d,2019-06-18 00:00:00,234.0,235.5,233.0,235.5,28798087,0.111,9681,0
2330,twse,d,2019-06-17 00:00:00,231.5,235.0,230.5,233.0,51692012,0.1993,20943,0
2330,twse,d,2019-06-14 00:00:00,238.5,239.5,236.0,236.0,35403556,0.1365,14911,0
2330,twse,d,2019-06-13 00:00:00,242.5,244.0,240.0,240.0,33731724,0.13,13552,0
2330,twse,d,2019-06-12 00:00:00,244.5,247.5,243.0,246.0,30409556,0.1172,11457,0
2330,twse,d,2019-06-11 00:00:00,240.0,246.0,239.0,244.5,34691670,0.1337,13157,0
2330,twse,d,2019-06-10 00:00:00,237.5,240.0,234.5,240.0,35521888,0.1369,15588,0
2330,twse,d,2019-06-06 00:00:00,231.5,232.0,229.5,232.0,34651731,0.1336,14723,0
2330,twse,d,2019-06-05 00:00:00,238.0,238.0,234.0,235.0,35901584,0.1384,12064,0
2330,twse,d,2019-06-04 00:00:00,237.5,238.0,233.0,233.0,24443428,0.0942,11779,0
2330,twse,d,2019-06-03 00:00:00,235.5,238.5,232.0,238.0,36687092,0.1414,8857,0
2330,twse,d,2019-05-31 00:00:00,232.0,237.5,231.0,235.5,49163217,0.1895,14365,0
2330,twse,d,2019-05-30 00:00:00,230.0,231.5,229.0,231.0,40375328,0.1557,8772,0
2330,twse,d,2019-05-29 00:00:00,228.0,230.5,227.0,229.5,32260236,0.1244,10233,0
2330,twse,d,2019-05-28 00:00:00,232.0,232.0,230.5,230.5,99322033,0.383,10122,0
2330,twse,d,2019-05-27 00:00:00,234.0,235.0,231.0,231.0,37447033,0.1444,13895,0
2330,twse,d,2019-05-24 00:00:00,230.0,234.0,230.0,233.0,38226789,0.1474,14586,0
2330,twse,d,2019-05-23 00:00:00,233.5,233.5,230.0,230.0,62258627,0.24,24974,0
2330,twse,d,2019-05-22 00:00:00,236.5,240.5,235.5,238.0,36289034,0.1399,14019,0
2330,twse,d,2019-05-21 00:00:00,233.5,236.0,232.5,234.0,82872775,0.3195,25418,0
2330,twse,d,2019-05-20 00:00:00,242.5,243.0,238.0,238.0,47097661,0.1816,13099,0
2330,twse,d,2019-05-17 00:00:00,249.0,249.0,241.5,241.5,40006856,0.1542,15217,0
2330,twse,d,2019-05-16 00:00:00,248.5,249.5,246.0,247.0,30331519,0.1169,11402,0
2330,twse,d,2019-05-15 00:00:00,251.0,252.0,249.0,249.0,37223479,0.1435,12041,0
2330,twse,d,2019-05-14 00:00:00,247.5,251.0,245.0,248.5,45620708,0.1759,14283,0
2330,twse,d,2019-05-13 00:00:00,253.0,254.0,249.5,250.5,29317535,0.113,11974,0
2330,twse,d,2019-05-10 00:00:00,257.0,259.0,255.0,256.0,18868212,0.0727,8009,0
2330,twse,d,2019-05-09 00:00:00,259.5,259.5,256.0,256.5,34166574,0.1317,10995,0
2330,twse,d,2019-05-08 00:00:00,260.0,261.5,259.5,260.0,25902364,0.0998,7905,0
2330,twse,d,2019-05-07 00:00:00,259.5,263.0,259.0,262.5,25686126,0.099,8339,0
2330,twse,d,2019-05-06 00:00:00,260.0,260.0,258.0,259.0,33688187,0.1299,12535,0
2330,twse,d,2019-05-03 00:00:00,262.0,265.0,260.5,265.0,30200246,0.1164,10068,0
2330,twse,d,2019-05-02 00:00:00,261.5,262.5,258.5,259.0,27376394,0.1055,9110,0
2330,twse,d,2019-04-30 00:00:00,260.0,260.5,258.0,259.0,40446419,0.1559,10939,0
2330,twse,d,2019-04-29 00:00:00,260.0,262.0,258.5,259.5,32651618,0.1259,10407,0
2330,twse,d,2019-04-26 00:00:00,262.0,263.0,257.5,260.0,51743804,0.1995,16674,0
2330,twse,d,2019-04-25 00:00:00,268.5,269.0,267.0,267.5,36572455,0.141,7331,0
2330,twse,d,2019-04-24 00:00:00,270.0,270.0,267.5,269.0,37386755,0.1441,9687,0
2330,twse,d,2019-04-23 00:00:00,266.5,268.0,266.0,268.0,26251847,0.1012,9394,0
2330,twse,d,2019-04-22 00:00:00,266.5,267.5,265.0,266.0,24967393,0.0962,8527,0
2330,twse,d,2019-04-19 00:00:00,269.0,269.5,263.5,264.5,47698699,0.1839,14431,0
2330,twse,d,2019-04-18 00:00:00,264.0,266.0,263.5,264.5,48525490,0.1871,12208,0
2330,twse,d,2019-04-17 00:00:00,260.0,263.0,259.5,261.5,39037191,0.1505,13486,0
2330,twse,d,2019-04-16 00:00:00,257.0,257.0,255.5,257.0,20231648,0.078,7676,0
2330,twse,d,2019-04-15 00:00:00,255.0,256.0,254.0,255.5,17257002,0.0665,6739,0
2330,twse,d,2019-04-12 00:00:00,251.5,253.0,251.0,252.0,13888148,0.0535,4931,0
2330,twse,d,2019-04-11 00:00:00,253.0,254.0,251.5,252.0,25146840,0.0969,8284,0
2330,twse,d,2019-04-10 00:00:00,253.0,254.5,252.0,254.0,33174934,0.1279,9992,0
2330,twse,d,2019-04-09 00:00:00,253.0,254.0,252.0,254.0,22745674,0.0877,8323,0
2330,twse,d,2019-04-08 00:00:00,251.0,253.0,250.5,253.0,46426821,0.179,16430,0
2330,twse,d,2019-04-03 00:00:00,249.0,249.0,246.5,246.5,28581323,0.1102,8067,0
2330,twse,d,2019-04-02 00:00:00,249.5,249.5,246.0,246.0,25189053,0.0971,9171,0
2330,twse,d,2019-04-01 00:00:00,251.0,251.0,245.0,245.5,35330656,0.1362,13292,0
2330,twse,d,2019-03-29 00:00:00,243.0,245.5,240.5,245.5,31024810,0.1196,6712,0
2330,twse,d,2019-03-28 00:00:00,240.5,242.5,240.0,242.0,13998054,0.0539,3948,0
2330,twse,d,2019-03-27 00:00:00,242.0,242.5,240.5,241.5,23622089,0.091,7603,0
2330,twse,d,2019-03-26 00:00:00,243.0,244.0,241.0,244.0,21053170,0.0811,6630,0
2330,twse,d,2019-03-25 00:00:00,240.5,243.5,240.5,241.5,19273254,0.0743,8468,0
2330,twse,d,2019-03-22 00:00:00,248.0,248.5,244.5,248.5,22996467,0.0886,10485,0
2330,twse,d,2019-03-21 00:00:00,242.5,245.5,241.0,245.5,27514502,0.1061,11071,0
2330,twse,d,2019-03-20 00:00:00,242.0,242.0,239.5,242.0,23055971,0.0889,6757,0
2330,twse,d,2019-03-19 00:00:00,239.0,240.5,238.0,240.5,14620009,0.0563,7105,0
2330,twse,d,2019-03-18 00:00:00,239.5,241.0,239.0,241.0,27040532,0.1042,10690,0
2330,twse,d,2019-03-15 00:00:00,237.0,239.5,235.5,239.0,34542729,0.1332,8872,0
2330,twse,d,2019-03-14 00:00:00,239.0,239.0,234.0,234.5,17281356,0.0666,6564,0
2330,twse,d,2019-03-13 00:00:00,234.0,237.0,234.0,237.0,22493195,0.0867,6269,0
2330,twse,d,2019-03-12 00:00:00,233.0,237.0,232.5,235.5,23839972,0.0919,9253,0
2330,twse,d,2019-03-11 00:00:00,228.0,230.5,227.5,230.5,34282793,0.1322,7451,0
2330,twse,d,2019-03-08 00:00:00,231.0,231.5,229.0,230.0,22535659,0.0869,8931,0
2330,twse,d,2019-03-07 00:00:00,235.0,235.0,233.0,234.0,17226192,0.0664,5768,0
2330,twse,d,2019-03-06 00:00:00,235.0,235.5,233.5,234.0,20811226,0.0802,7090,0
2330,twse,d,2019-03-05 00:00:00,234.0,234.5,232.5,233.0,23708407,0.0914,8706,0
2330,twse,d,2019-03-04 00:00:00,239.5,239.5,234.5,235.5,45164513,0.1741,13323,0
2330,twse,d,2019-02-27 00:00:00,238.5,239.5,237.0,239.0,37947889,0.1463,9931,0
2330,twse,d,2019-02-26 00:00:00,239.0,240.0,236.5,239.5,24586789,0.0948,7994,0
2330,twse,d,2019-02-25 00:00:00,237.5,239.0,236.0,238.0,25227138,0.0972,8527,0
2330,twse,d,2019-02-22 00:00:00,235.5,236.5,234.0,236.5,22032163,0.0849,6913,0
2330,twse,d,2019-02-21 00:00:00,235.5,236.5,234.5,236.5,34013489,0.1311,11443,0
2330,twse,d,2019-02-20 00:00:00,231.5,234.5,231.0,234.5,31887710,0.1229,14241,0
2330,twse,d,2019-02-19 00:00:00,230.0,230.5,229.0,229.0,18423023,0.071,6471,0
2330,twse,d,2019-02-18 00:00:00,229.0,230.5,228.5,230.0,18163916,0.07,7035,0
2330,twse,d,2019-02-15 00:00:00,229.0,229.0,226.5,227.0,22369799,0.0862,5743,0
2330,twse,d,2019-02-14 00:00:00,229.5,230.0,226.0,227.0,23647751,0.0911,6873,0
2330,twse,d,2019-02-13 00:00:00,232.0,232.0,228.5,229.0,28634925,0.1104,10230,0
2330,twse,d,2019-02-12 00:00:00,230.0,230.0,229.0,230.0,30125670,0.1161,13313,0
2330,twse,d,2019-02-11 00:00:00,228.0,229.0,226.5,228.0,81360106,0.3137,21689,0
2330,twse,d,2019-01-30 00:00:00,220.5,221.5,220.0,221.0,51889945,0.2001,12858,0
2330,twse,d,2019-01-29 00:00:00,222.5,225.0,222.0,222.5,42566520,0.1641,13344,0
2330,twse,d,2019-01-28 00:00:00,229.5,229.5,228.0,229.0,29134257,0.1123,10189,0
2330,twse,d,2019-01-25 00:00:00,226.5,227.0,225.0,226.0,48039764,0.1852,14979,0
2330,twse,d,2019-01-24 00:00:00,222.5,222.5,220.5,222.5,31348924,0.1208,6291,0
2330,twse,d,2019-01-23 00:00:00,221.5,222.0,220.0,220.5,18671213,0.072,7059,0
2330,twse,d,2019-01-22 00:00:00,220.0,223.0,219.0,223.0,30958483,0.1193,8258,0
2330,twse,d,2019-01-21 00:00:00,220.0,223.0,220.0,221.0,32515866,0.1253,10549,0
2330,twse,d,2019-01-18 00:00:00,219.0,220.0,217.5,218.5,52677569,0.2031,15157,0
2330,twse,d,2019-01-17 00:00:00,218.0,221.0,218.0,220.5,21163986,0.0816,8288,0
2330,twse,d,2019-01-16 00:00:00,218.5,220.0,217.5,217.5,30038282,0.1158,8950,0
2330,twse,d,2019-01-15 00:00:00,216.5,221.0,215.5,221.0,42990923,0.1657,11609,0
2330,twse,d,2019-01-14 00:00:00,218.5,220.0,217.0,218.5,17612296,0.0679,6469,0
2330,twse,d,2019-01-11 00:00:00,219.0,220.5,218.0,220.5,28658288,0.1105,11198,0
2330,twse,d,2019-01-10 00:00:00,216.0,216.5,214.5,216.0,20832593,0.0803,6018,0
2330,twse,d,2019-01-09 00:00:00,212.0,216.5,211.0,215.5,51255446,0.1976,14098,0
2330,twse,d,2019-01-08 00:00:00,212.0,212.5,210.0,211.0,23794481,0.0917,9377,0
2330,twse,d,2019-01-07 00:00:00,212.0,214.0,211.0,213.0,35695176,0.1376,11224,0
2330,twse,d,2019-01-04 00:00:00,211.5,211.5,206.5,208.0,67043521,0.2585,28786,0
2330,twse,d,2019-01-03 00:00:00,214.0,218.0,214.0,215.5,34615620,0.1334,14549,0
2330,twse,d,2019-01-02 00:00:00,226.5,226.5,219.0,219.5,32900482,0.1268,12329,0
2330,twse,d,2018-12-28 00:00:00,223.5,225.5,222.5,225.5,30156773,0.1162,10247,0
2330,twse,d,2018-12-27 00:00:00,222.0,224.0,220.5,223.0,21915484,0.0845,9531,0
2330,twse,d,2018-12-26 00:00:00,218.5,219.5,216.0,216.5,16893259,0.0651,6998,0
2330,twse,d,2018-12-25 00:00:00,215.5,218.0,215.0,217.5,19402777,0.0748,8065,0
2330,twse,d,2018-12-24 00:00:00,221.5,221.5,219.5,220.0,23376100,0.0901,6122,0
2330,twse,d,2018-12-22 00:00:00,220.0,221.5,220.0,221.5,5185247,0.0199,2229,0
2330,twse,d,2018-12-21 00:00:00,219.0,224.0,219.0,223.5,46947532,0.181,9554,0
2330,twse,d,2018-12-20 00:00:00,221.0,222.5,221.0,221.0,38697116,0.1492,10528,0
2330,twse,d,2018-12-19 00:00:00,222.0,225.5,222.0,225.5,23415082,0.0902,7875,0
2330,twse,d,2018-12-18 00:00:00,221.0,223.0,220.5,222.5,30270541,0.1167,10521,0
2330,twse,d,2018-12-17 00:00:00,221.0,225.0,220.0,223.5,18964952,0.0731,6449,0
2330,twse,d,2018-12-14 00:00:00,223.0,223.5,220.5,222.5,43226159,0.1667,10454,0
2330,twse,d,2018-12-13 00:00:00,227.0,227.5,225.0,226.0,32433141,0.125,8635,0
2330,twse,d,2018-12-12 00:00:00,223.5,227.0,222.5,226.5,32926379,0.1269,9117,0
2330,twse,d,2018-12-11 00:00:00,220.0,223.0,219.0,222.5,27395220,0.1056,8509,0
2330,twse,d,2018-12-10 00:00:00,219.5,220.0,218.5,219.0,26229461,0.1011,8650,0
2330,twse,d,2018-12-07 00:00:00,222.5,223.5,220.5,221.0,31997568,0.1233,8315,0
2330,twse,d,2018-12-06 00:00:00,220.0,222.0,219.5,220.0,40181112,0.1549,15702,0
2330,twse,d,2018-12-05 00:00:00,226.5,227.5,225.0,226.0,45634576,0.1759,15703,0
2330,twse,d,2018-12-04 00:00:00,233.0,234.5,231.0,234.0,41947162,0.1617,12545,0
2330,twse,d,2018-12-03 00:00:00,231.0,235.0,231.0,235.0,49612186,0.1913,19747,0
2330,twse,d,2018-11-30 00:00:00,229.5,231.0,225.5,225.5,57352957,0.2211,10931,0
2330,twse,d,2018-11-29 00:00:00,231.5,231.5,229.0,229.0,46206207,0.1781,15849,0
2330,twse,d,2018-11-28 00:00:00,222.5,227.0,222.0,226.5,24759026,0.0954,8316,0
2330,twse,d,2018-11-27 00:00:00,220.0,224.5,219.0,224.0,32676349,0.126,10170,0
2330,twse,d,2018-11-26 00:00:00,219.0,224.0,218.5,223.0,35267804,0.136,9422,0
2330,twse,d,2018-11-23 00:00:00,220.5,220.5,217.0,218.5,15553334,0.0599,6164,0
2330,twse,d,2018-11-22 00:00:00,221.5,222.0,219.0,219.0,22060610,0.085,9095,0
2330,twse,d,2018-11-21 00:00:00,214.5,220.0,214.0,219.0,38478343,0.1483,13580,0
2330,twse,d,2018-11-20 00:00:00,219.0,220.5,218.0,218.0,45686756,0.1761,16874,0
2330,twse,d,2018-11-19 00:00:00,225.0,225.0,221.0,222.0,51034754,0.1968,16289,0
2330,twse,d,2018-11-16 00:00:00,229.0,229.0,225.0,226.0,47138909,0.1817,16009,0
2330,twse,d,2018-11-15 00:00:00,229.5,232.0,228.5,231.0,22230228,0.0857,5996,0
2330,twse,d,2018-11-14 00:00:00,230.0,231.0,228.5,228.5,24565279,0.0947,6007,0
2330,twse,d,2018-11-13 00:00:00,224.5,228.0,224.5,227.5,37565127,0.1448,11507,0
2330,twse,d,2018-11-12 00:00:00,230.0,234.5,230.0,231.5,26202445,0.101,6252,0
2330,twse,d,2018-11-09 00:00:00,234.5,234.5,231.0,231.0,23792081,0.0917,7886,0
2330,twse,d,2018-11-08 00:00:00,237.5,237.5,236.0,236.5,28086146,0.1083,9461,0
2330,twse,d,2018-11-07 00:00:00,233.0,236.0,232.5,234.0,39842652,0.1536,7387,0
2330,twse,d,2018-11-06 00:00:00,234.0,235.5,232.5,234.5,35501176,0.1369,7013,0
2330,twse,d,2018-11-05 00:00:00,233.0,235.5,232.0,235.0,28157065,0.1085,6994,0
2330,twse,d,2018-11-02 00:00:00,236.5,236.5,233.5,236.5,30785361,0.1187,11223,0
2330,twse,d,2018-11-01 00:00:00,236.0,237.0,233.0,235.5,44514797,0.1716,11435,0
2330,twse,d,2018-10-31 00:00:00,228.0,234.0,228.0,234.0,59933201,0.2311,19183,0
2330,twse,d,2018-10-30 00:00:00,221.0,225.0,220.5,223.0,29085931,0.1121,8574,0
2330,twse,d,2018-10-29 00:00:00,223.0,224.0,221.0,222.5,18463792,0.0712,7679,0
2330,twse,d,2018-10-26 00:00:00,223.0,224.0,217.0,221.0,54073644,0.2085,17106,0
2330,twse,d,2018-10-25 00:00:00,220.5,222.0,219.5,219.5,75524118,0.2912,27514,0
2330,twse,d,2018-10-24 00:00:00,230.0,231.0,227.0,229.5,45480950,0.1753,17339,0
2330,twse,d,2018-10-23 00:00:00,232.0,234.0,230.0,230.0,36757745,0.1417,13071,0
2330,twse,d,2018-10-22 00:00:00,232.5,238.0,231.5,237.0,29275777,0.1129,10384,0
2330,twse,d,2018-10-19 00:00:00,231.0,236.5,230.0,236.0,29648460,0.1143,12378,0
2330,twse,d,2018-10-18 00:00:00,238.0,239.0,235.5,236.5,27793430,0.1071,10599,0
2330,twse,d,2018-10-17 00:00:00,241.5,243.0,238.0,238.5,42887858,0.1653,17550,0
2330,twse,d,2018-10-16 00:00:00,229.5,237.0,229.0,237.0,39129077,0.1509,15182,0
2330,twse,d,2018-10-15 00:00:00,234.0,234.0,230.5,230.5,46471280,0.1792,16558,0
2330,twse,d,2018-10-12 00:00:00,231.0,237.0,229.0,237.0,54439769,0.2099,17980,0
2330,twse,d,2018-10-11 00:00:00,233.5,233.5,227.0,227.5,96033657,0.3703,37543,0
2330,twse,d,2018-10-09 00:00:00,243.5,245.0,242.0,244.0,28933345,0.1115,11743,0
2330,twse,d,2018-10-08 00:00:00,245.5,246.5,241.0,243.5,51083958,0.197,20745,0
2330,twse,d,2018-10-05 00:00:00,250.0,253.0,248.5,250.0,40396660,0.1557,16031,0
2330,twse,d,2018-10-04 00:00:00,257.0,257.5,254.0,254.0,38009727,0.1465,15094,0
2330,twse,d,2018-10-03 00:00:00,257.5,260.0,257.0,260.0,25228536,0.0972,9992,0
2330,twse,d,2018-10-02 00:00:00,262.0,263.0,257.0,257.5,38391491,0.148,17095,0
2330,twse,d,2018-10-01 00:00:00,262.0,264.0,261.0,263.0,22409380,0.0864,11914,0
2330,twse,d,2018-09-28 00:00:00,266.0,266.0,260.0,262.5,39645486,0.1528,13060,0
2330,twse,d,2018-09-27 00:00:00,264.0,266.0,262.0,265.0,38495371,0.1484,11536,0
2330,twse,d,2018-09-26 00:00:00,263.0,263.5,261.0,263.5,25061115,0.0966,7007,0
2330,twse,d,2018-09-25 00:00:00,261.5,264.0,260.5,263.5,24978062,0.0963,10082,0
2330,twse,d,2018-09-21 00:00:00,261.5,261.5,258.0,261.5,36500974,0.1407,10159,0
2330,twse,d,2018-09-20 00:00:00,261.5,261.5,257.5,260.0,35577071,0.1372,9444,0
2330,twse,d,2018-09-19 00:00:00,258.0,260.0,257.0,258.0,69978711,0.2698,14056,0
2330,twse,d,2018-09-18 00:00:00,256.5,257.0,254.0,254.5,34381152,0.1325,11097,0
2330,twse,d,2018-09-17 00:00:00,262.5,262.5,257.0,258.0,25041358,0.0965,10710,0
2330,twse,d,2018-09-14 00:00:00,257.0,261.5,257.0,261.0,40034219,0.1543,15690,0
2330,twse,d,2018-09-13 00:00:00,260.0,260.0,253.5,255.0,37959180,0.1463,14987,0
2330,twse,d,2018-09-12 00:00:00,261.0,262.0,258.0,260.5,38415965,0.1481,12104,0
2330,twse,d,2018-09-11 00:00:00,263.0,263.5,258.0,260.0,44981276,0.1734,14768,0
2330,twse,d,2018-09-10 00:00:00,266.5,266.5,262.5,264.5,62851599,0.2423,15504,0
2330,twse,d,2018-09-07 00:00:00,263.0,264.0,260.5,264.0,44746728,0.1725,15015,0
2330,twse,d,2018-09-06 00:00:00,268.0,268.0,261.0,261.0,39779488,0.1534,11996,0
2330,twse,d,2018-09-05 00:00:00,260.0,264.5,259.0,264.0,52706459,0.2032,16421,0
2330,twse,d,2018-09-04 00:00:00,258.5,259.5,255.5,257.5,41455615,0.1598,9069,0
2330,twse,d,2018-09-03 00:00:00,259.0,260.0,256.5,257.0,34510555,0.133,11442,0
2330,twse,d,2018-08-31 00:00:00,257.5,259.0,254.0,256.0,70000506,0.2699,19019,0
2330,twse,d,2018-08-30 00:00:00,264.5,268.0,262.5,263.5,52622808,0.2029,22862,0
2330,twse,d,2018-08-29 00:00:00,253.5,259.0,253.5,259.0,57633182,0.2222,25668,0
2330,twse,d,2018-08-28 00:00:00,248.5,250.0,248.0,249.5,40410531,0.1558,16881,0
2330,twse,d,2018-08-27 00:00:00,246.0,246.5,244.5,245.0,15579299,0.06,7858,0
2330,twse,d,2018-08-24 00:00:00,245.5,246.0,243.0,243.5,15446943,0.0595,5099,0
2330,twse,d,2018-08-23 00:00:00,243.0,244.5,243.0,244.5,17216240,0.0663,5660,0
2330,twse,d,2018-08-22 00:00:00,241.5,242.5,240.5,242.0,12679240,0.0488,5009,0
2330,twse,d,2018-08-21 00:00:00,239.0,241.0,238.5,241.0,13871127,0.0534,5474,0
2330,twse,d,2018-08-20 00:00:00,239.5,240.0,238.0,239.5,17014437,0.0656,6640,0
2330,twse,d,2018-08-17 00:00:00,239.5,241.0,239.0,239.5,19634474,0.0757,6680,0
2330,twse,d,2018-08-16 00:00:00,238.0,241.5,238.0,239.0,19155966,0.0738,9397,0
2330,twse,d,2018-08-15 00:00:00,244.5,244.5,239.5,241.5,19236321,0.0741,8920,0
2330,twse,d,2018-08-14 00:00:00,245.0,245.0,242.5,243.5,17488913,0.0674,7415,0
2330,twse,d,2018-08-13 00:00:00,241.5,243.0,239.0,240.5,17881194,0.0689,9875,0
2330,twse,d,2018-08-10 00:00:00,246.5,247.0,244.5,245.0,16125492,0.0621,6558,0
2330,twse,d,2018-08-09 00:00:00,247.0,248.0,246.0,247.0,15128655,0.0583,7127,0
2330,twse,d,2018-08-08 00:00:00,245.0,247.5,244.5,247.5,24382432,0.094,10247,0
2330,twse,d,2018-08-07 00:00:00,245.0,245.5,241.5,241.5,24352418,0.0939,9665,0
2330,twse,d,2018-08-06 00:00:00,245.0,247.0,244.0,245.5,22364568,0.0862,9732,0
2330,twse,d,2018-08-03 00:00:00,246.0,248.0,245.0,247.0,25165097,0.097,9585,0
2330,twse,d,2018-08-02 00:00:00,249.0,249.5,243.5,244.5,22775110,0.0878,10343,0
2330,twse,d,2018-08-01 00:00:00,247.0,248.0,246.5,248.0,29777161,0.1148,11667,0
2330,twse,d,2018-07-31 00:00:00,243.5,246.0,242.0,246.0,28202542,0.1087,9460,0
2330,twse,d,2018-07-30 00:00:00,244.5,245.5,244.0,245.5,22803730,0.0879,9953,0
2330,twse,d,2018-07-27 00:00:00,242.0,244.5,241.0,244.5,27129646,0.1046,12493,0
2330,twse,d,2018-07-26 00:00:00,241.0,242.5,239.5,241.0,30856388,0.1189,10235,0
2330,twse,d,2018-07-25 00:00:00,239.0,241.0,239.0,240.5,21530312,0.083,8491,0
2330,twse,d,2018-07-24 00:00:00,240.0,241.5,238.5,241.0,27468267,0.1059,10574,0
2330,twse,d,2018-07-23 00:00:00,239.0,245.0,238.5,241.0,52269877,0.2015,19777,0
2330,twse,d,2018-07-20 00:00:00,235.0,237.5,233.0,237.5,103652023,0.3997,39544,0
2330,twse,d,2018-07-19 00:00:00,225.5,227.0,224.5,224.5,43976216,0.1695,12076,0
2330,twse,d,2018-07-18 00:00:00,223.0,224.0,222.0,223.0,45802658,0.1766,12139,0
2330,twse,d,2018-07-17 00:00:00,222.5,223.5,221.0,221.5,22554436,0.0869,8636,0
2330,twse,d,2018-07-16 00:00:00,224.5,225.0,223.5,223.5,16107254,0.0621,6321,0
2330,twse,d,2018-07-13 00:00:00,222.5,224.5,222.5,224.5,30419311,0.1173,11723,0
2330,twse,d,2018-07-12 00:00:00,218.0,222.0,218.0,220.5,23806051,0.0918,7885,0
2330,twse,d,2018-07-11 00:00:00,220.0,220.0,218.0,220.0,19854690,0.0765,7437,0
2330,twse,d,2018-07-10 00:00:00,223.0,224.0,222.0,222.0,20196957,0.0778,6922,0
2330,twse,d,2018-07-09 00:00:00,219.5,223.0,218.5,221.5,41165793,0.1587,14795,0
2330,twse,d,2018-07-06 00:00:00,217.5,217.5,215.0,217.0,31344962,0.1208,8620,0
